GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,PolicyEvaluators.DynamicPolicySetElementEvaluatorFactory,131,0,4,0,18,0,8,0,6,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,PolicyEvaluators.DynamicPolicySetChildRefsMetadataProvider,126,0,12,0,27,0,9,0,3,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,PolicyEvaluators.BaseTopLevelPolicyElementEvaluator,664,0,70,0,145,0,56,0,20,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,CoreRootPolicyProvider,182,0,10,0,39,0,11,0,6,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,PolicyEvaluators,1142,0,102,0,206,0,62,0,11,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,CoreRootPolicyProvider.Factory,95,0,8,0,17,0,8,0,4,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,CoreRefPolicyProvider.PolicyWithNamespaces,15,0,0,0,6,0,3,0,3,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,CoreRefPolicyProvider.InitOnlyRefPolicyProvider,125,0,12,0,29,0,10,0,4,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,PolicyEvaluators.BasePolicyRefsMetadata,35,0,8,0,8,0,8,0,4,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,PolicyEvaluators.DynamicPolicyRefEvaluatorFactory,44,0,8,0,8,0,7,0,3,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,PolicyEvaluators.DynamicPolicySetRefEvaluator,60,0,14,0,11,0,11,0,4,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,RootPolicyEvaluators.StaticView,53,0,8,0,12,0,9,0,5,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,CoreRefBasedRootPolicyProvider.Factory,22,0,0,0,5,0,3,0,3,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,PolicyEvaluators.StaticPolicySetElementEvaluatorFactory,150,0,8,0,22,0,10,0,6,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,PolicyEvaluators.BaseCombiningAlgParameter,68,0,4,0,18,0,5,0,3,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,RootPolicyEvaluators,3,0,0,0,1,0,1,0,1,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,RootPolicyEvaluators.Base,119,0,12,0,31,0,12,0,6,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,PolicyEvaluators.BaseTopLevelPolicyElementEvaluator.EvalResults,82,0,16,0,16,0,11,0,3,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.policy,PolicyEvaluators.StaticPolicyRefEvaluator,74,0,0,0,14,0,6,0,6,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.combining,OnlyOneApplicableCombiningAlg,13,0,0,0,3,0,2,0,2,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.combining,DPOverridesCombiningAlg.OrderPreservingRuleCollector,185,0,30,0,36,0,27,0,12,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.combining,LegacyDenyOverridesCombiningAlg,21,0,0,0,4,0,2,0,2,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.combining,DPUnlessPDCombiningAlg,200,0,20,0,40,0,13,0,3,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.combining,StandardCombiningAlgorithm,508,0,6,0,59,0,7,0,4,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.combining,StandardCombiningAlgorithm.new Function() {...},22,0,6,0,3,0,6,0,3,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.combining,DPOverridesCombiningAlg.OverridingEffectFirstRuleCombiningAlgEvaluator,189,0,43,0,42,0,27,0,5,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.combining,DPOverridesCombiningAlg.OrderPreservingCombiningAlgEvaluator.IndeterminateSubDecisionHandler,37,0,8,0,7,0,7,0,3,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.combining,CombiningAlgEvaluators.ConstantDecisionEvaluator,10,0,0,0,3,0,2,0,2,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.combining,FirstApplicableCombiningAlg.Evaluator,67,0,12,0,19,0,9,0,2,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.combining,OnlyOneApplicableCombiningAlg.Evaluator,116,0,21,0,29,0,14,0,3,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.combining,CombiningAlgEvaluators.new CombiningAlgEvaluators.ConstantDecisionEvaluator() {...},6,0,0,0,2,0,2,0,2,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.combining,CombiningAlgEvaluators.new CombiningAlgEvaluators.ConstantDecisionEvaluator() {...},6,0,0,0,2,0,2,0,2,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.combining,DPOverridesCombiningAlg.OrderPreservingCombiningAlgEvaluator.DecisionResultCollector,104,0,12,0,32,0,16,0,10,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.combining,CombiningAlgEvaluators.new CombiningAlgEvaluators.ConstantDecisionEvaluator() {...},6,0,0,0,2,0,2,0,2,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.combining,DPUnlessPDCombiningAlg.Evaluator,113,0,22,0,30,0,14,0,3,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.combining,DPOverridesCombiningAlg.OrderPreservingCombiningAlgEvaluator,279,0,36,0,71,0,27,0,9,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.combining,CombiningAlgEvaluators.RulesWithSameEffectEvaluator,114,0,28,0,24,0,18,0,4,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.combining,DPOverridesCombiningAlg.OverridingEffectFirstRuleCollector,208,0,36,0,34,0,31,0,13,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.combining,LegacyPermitOverridesCombiningAlg,21,0,0,0,4,0,2,0,2,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.combining,CombiningAlgEvaluators,13,0,0,0,3,0,1,0,1,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.combining,ImmutableCombiningAlgRegistry,77,0,8,0,11,0,7,0,3,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.combining,FirstApplicableCombiningAlg,71,0,12,0,20,0,9,0,3,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.combining,DPUnlessPDCombiningAlg.OverridingEffectFirstRuleCombiningAlgEvaluator,171,0,36,0,37,0,22,0,4,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.combining,DPOverridesCombiningAlg,294,0,32,0,58,0,21,0,5,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.xmlns.pdp,StandardEnvironmentAttributeSource,40,0,0,0,6,0,3,0,3,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.xmlns.pdp,StaticRefPolicyProvider,36,0,4,0,14,0,7,0,5,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.xmlns.pdp,InOutProcChain,26,0,0,0,12,0,6,0,6,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.xmlns.pdp,Pdp,267,0,26,0,96,0,48,0,35,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.xmlns.pdp,ObjectFactory,23,0,0,0,7,0,6,0,6,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.xmlns.pdp,StaticRefBasedRootPolicyProvider,16,0,0,0,8,0,4,0,4,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.xmlns.pdp,StaticRootPolicyProvider,16,0,0,0,8,0,4,0,4,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.expression,DepthLimitingExpressionFactory,457,98,82,8,84,26,52,5,8,4
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.expression,ApplyExpressions,263,0,18,0,47,0,12,0,3,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.expression,AttributeSelectorExpressions.AttributeSelectorExpressionWithContextSelector,190,0,14,0,26,0,12,0,5,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.expression,AttributeSelectorExpressions.ExtensibleAttributeSelectorExpression,762,0,52,0,146,0,43,0,17,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.expression,AttributeSelectorExpressions,32,0,4,0,7,0,4,0,2,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.expression,DepthLimitingExpressionFactory.DynamicVariableReference,79,0,10,0,17,0,10,0,5,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.expression,AttributeSelectorExpressions.AttributeSelectorExpressionWithoutContextSelector,30,0,6,0,7,0,8,0,5,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.expression,ApplyExpressions.VariableApplyExpression,17,0,0,0,6,0,4,0,4,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.expression,DepthLimitingExpressionFactory.ConstantVariableReference,42,0,8,0,9,0,9,0,5,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.expression,DepthLimitingExpressionFactory.BaseVariableReference,31,0,6,0,8,0,7,0,4,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.expression,ApplyExpressions.ConstantApplyExpression,5,0,0,0,2,0,1,0,1,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl,DefaultEnvironmentProperties,95,0,16,0,23,0,13,0,5,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl,SchemaHandler.OASISCatalogManager,183,0,36,0,46,0,25,0,7,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl,BasePdpEngine.NonCachingIndividualDecisionRequestEvaluator,88,0,16,0,18,0,12,0,4,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl,BasePdpEngine.IndividualDecisionRequestEvaluator,156,0,20,0,33,0,17,0,6,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl,MatchEvaluator,161,0,10,0,34,0,8,0,3,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl,TargetEvaluators.new BooleanEvaluator() {...},8,0,0,0,3,0,2,0,2,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl,AttributeAssignmentExpressionEvaluator.AttributeBagExpression,19,0,0,0,4,0,2,0,2,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl,BasePdpEngine.IssuedToNonIssuedAttributeCopyingRequestBuilder,41,0,6,0,7,0,6,0,3,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl,AnyOfEvaluator,140,0,16,0,38,0,11,0,3,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl,AttributeAssignmentExpressionEvaluator.SingleAttributeValueExpression,15,0,0,0,4,0,2,0,2,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl,BasePdpEngine.new BasePdpEngine.StandardEnvironmentAttributeIssuer() {...},40,0,0,0,8,0,2,0,2,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl,BasePdpEngine.new BasePdpEngine.StandardEnvironmentAttributeIssuer() {...},5,0,0,0,2,0,2,0,2,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl,IndividualDecisionRequestContext,353,0,24,0,75,0,33,0,21,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl,AttributeAssignmentExpressionEvaluator,198,0,12,0,28,0,13,0,7,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl,BasePdpEngine.IndividualRequestEvaluatorWithCacheIgnoringEvaluationContext,185,0,26,0,42,0,17,0,4,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl,CloseableAttributeProvider,128,30,18,4,35,9,13,3,2,3
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl,PdpBean,80,91,5,11,15,25,9,10,4,7
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl,BasePdpEngine.NonIssuedLikeIssuedAttributeHandlingRequestBuilder,47,0,4,0,10,0,7,0,5,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl,SchemaHandler.OASISCatalogManager.new CatalogResolver() {...},31,0,6,0,10,0,5,0,2,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl,ImmutablePdpExtensionRegistry,0,11,0,0,0,3,0,1,0,1
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl,PdpExtensions,471,0,40,0,70,0,29,0,9,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl,BasePdpEngine.IndividualDecisionRequestEvaluator.new BasePdpEngine.IndividualDecisionRequestEvaluator.RequestAndPdpIssuedNamedAttributesMerger() {...},10,0,2,0,2,0,3,0,2,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl,BasePdpEngine.IndividualDecisionRequestEvaluator.new BasePdpEngine.IndividualDecisionRequestEvaluator.RequestAndPdpIssuedNamedAttributesMerger() {...},21,0,6,0,6,0,5,0,2,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl,BasePdpEngine.IndividualDecisionRequestEvaluator.new BasePdpEngine.IndividualDecisionRequestEvaluator.RequestAndPdpIssuedNamedAttributesMerger() {...},41,0,12,0,9,0,8,0,2,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl,CloseableAttributeProvider.ModuleAdapter,45,0,4,0,12,0,7,0,5,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl,ModularAttributeProvider,286,46,35,5,50,13,24,2,4,2
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl,StandardEnvironmentAttribute.new Function() {...},22,0,6,0,3,0,6,0,3,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl,StandardEnvironmentAttribute,75,0,0,0,10,0,4,0,4,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl,SchemaHandler.new ErrorHandler() {...},9,0,0,0,4,0,4,0,4,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl,PdpEngineConfiguration,853,0,88,0,181,0,66,0,22,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl,TargetEvaluators.NonEmptyTargetEvaluator,143,0,20,0,36,0,13,0,3,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl,PepActionExpression,177,0,12,0,29,0,11,0,5,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl,PdpModelHandler,159,0,6,0,39,0,8,0,5,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl,SchemaHandler.LSInputImpl,52,0,0,0,22,0,18,0,18,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl,AllOfEvaluator,139,0,16,0,38,0,11,0,3,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl,AttributeAssignmentExpressionEvaluator.AttributeValueExpression,9,0,0,0,4,0,2,0,2,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl,BasePdpEngine.IndividualRequestEvaluatorWithCacheUsingEvaluationContext,141,0,26,0,28,0,18,0,5,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl,TargetEvaluators,30,0,6,0,8,0,5,0,2,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl,SchemaHandler.XmlSchemaResourceResolver,151,0,14,0,25,0,10,0,3,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl,SchemaHandler,204,0,6,0,47,0,9,0,6,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl,BasePdpEngine,160,0,16,0,32,0,16,0,8,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.io,SingleDecisionXacmlJaxbRequestPreprocessor.StrictVariantFactory,15,0,0,0,3,0,2,0,2,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.io,MultiDecisionXacmlJaxbRequestPreprocessor,166,0,18,0,43,0,11,0,2,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.io,SingleDecisionXacmlJaxbRequestPreprocessor,139,0,18,0,29,0,12,0,3,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.io,MultiDecisionXacmlJaxbRequestPreprocessor.LaxVariantFactory,15,0,0,0,3,0,2,0,2,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.io,MultiDecisionXacmlJaxbRequestPreprocessor.IndividualXacmlJaxbRequestBuilder,155,0,22,0,35,0,16,0,5,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.io,DefaultXacmlJaxbResultPostprocessorFactory,9,0,0,0,3,0,2,0,2,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.io,SingleDecisionXacmlJaxbRequestPreprocessor.new DecisionRequestFactory() {...},8,0,0,0,2,0,2,0,2,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.io,SingleDecisionXacmlJaxbRequestPreprocessor.LaxVariantFactory,20,0,0,0,4,0,3,0,3,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.io,PdpEngineAdapters,241,0,32,0,39,0,22,0,6,0
org.ow2.authzforce:authzforce-ce-core-pdp-engine,org.ow2.authzforce.core.pdp.impl.io,MultiDecisionXacmlJaxbRequestPreprocessor.StrictVariantFactory,15,0,0,0,3,0,2,0,2,0
